,id_recipe,Prep Time:,Cook Time:,Total Time:,Servings:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count,Additional Time:,Yield:
0,6648446,15 mins,25 mins,40 mins,12 ,12,134,12g,6g,28mg,315mg,3g,1g,0g,4g,3mg,88mg,0mg,54mg,4.7,"3,106",,
1,6563672,5 mins,20 mins,25 mins,7 ,7,293,28g,6g,22mg,561mg,5g,1g,0g,6g,4mg,129mg,0mg,18mg,4.6,202,,
2,6584600,15 mins,15 mins,30 mins,24 ,24,133,12g,4g,17mg,236mg,2g,1g,,5g,2mg,141mg,0mg,56mg,4.6,430,,
3,6738133,15 mins,50 mins, 1 hr 5 mins,12 ,12,153,12g,6g,28mg,485mg,5g,1g,1g,7g,4mg,138mg,1mg,108mg,4.7,"2,932",,
4,6604897,10 mins,15 mins,30 mins,8 ,8,439,35g,22g,100mg,1059mg,9g,2g,1g,24g,7mg,645mg,2mg,284mg,4.8,19,5 mins,
5,6663167,20 mins,,20 mins,32 ,32,95,7g,3g,16mg,283mg,4g,1g,1g,5g,2mg,109mg,0mg,73mg,4.4,33,,32 servings
6,6664999,15 mins,20 mins,35 mins,20 ,20,161,14g,4g,27mg,273mg,5g,1g,1g,5g,6mg,56mg,0mg,78mg,4.7,54,,5 cups
7,6738403,20 mins,25 mins,45 mins,16 ,16,82,6g,4g,19mg,203mg,3g,1g,0g,4g,3mg,110mg,0mg,85mg,4.5,685,,4 cups
8,6562119,5 mins,20 mins,25 mins,7 ,7,221,19g,6g,23mg,481mg,7g,1g,1g,6g,6mg,150mg,0mg,60mg,4.6,152,,5 to 8 servings
9,6737708,10 mins,30 mins,40 mins,10 ,10,314,29g,13g,61mg,682mg,8g,2g,1g,9g,18mg,164mg,1mg,193mg,4.8,488,,10 servings
10,6738685,15 mins,30 mins,45 mins,6 ,6,284,23g,14g,71mg,637mg,9g,3g,1g,13g,10mg,303mg,2mg,258mg,4.7,179,,6 servings
11,6577781,5 mins, 2 hrs, 2 hrs 5 mins,6 ,6,233,18g,11g,56mg,615mg,8g,3g,1g,12g,8mg,291mg,1mg,225mg,4.2,13,,6 servings
12,6597167,15 mins,20 mins,35 mins,56 ,56,80,8g,5g,19mg,90mg,2g,0g,0g,2g,1mg,48mg,0mg,53mg,4.6,546,,7 cups
13,6603595,10 mins,25 mins,35 mins,24 ,24,50,4g,2g,7mg,141mg,2g,1g,0g,2g,3mg,29mg,0mg,32mg,4.5,821,,3 cups
14,6562432,20 mins,30 mins,50 mins,16 ,16,121,10g,6g,27mg,347mg,4g,1g,0g,5g,4mg,121mg,1mg,105mg,5.0,2,,
15,6578436,10 mins,30 mins,40 mins,32 ,32,93,8g,2g,10mg,265mg,3g,1g,0g,4g,5mg,90mg,0mg,17mg,4.4,29,,4 cups
16,6581575,10 mins,,10 mins,2 ,2,121,10g,1g,8mg,237mg,9g,0g,2g,0g,6mg,11mg,0mg,44mg,4.3,31,,1 /4 cup
17,6604471,10 mins,,10 mins,8 ,8,125,11g,3g,12mg,335mg,4g,1g,0g,3g,4mg,68mg,0mg,23mg,4.6,11,,
18,6738020,10 mins,20 mins,30 mins,48 ,48,70,6g,2g,9mg,128mg,2g,1g,0g,2g,2mg,34mg,0mg,45mg,4.7,277,,6 cups
19,6587282,10 mins,25 mins,35 mins,32 ,32,104,10g,3g,14mg,192mg,1g,,0g,2g,3mg,58mg,0mg,22mg,4.7,280,,4 cups
20,6573179,15 mins,20 mins,35 mins,32 ,32,59,5g,2g,15mg,165mg,1g,0g,0g,3g,1mg,58mg,0mg,23mg,4.6,108,,4 cups
21,6591819,10 mins,25 mins,35 mins,16 ,16,194,17g,8g,39mg,380mg,5g,1g,0g,6g,5mg,116mg,1mg,108mg,4.7,"1,201",,1 7x11-inch dish
22,6578702,15 mins,15 mins,30 mins,24 ,24,93,8g,3g,16mg,217mg,2g,1g,0g,3g,2mg,55mg,0mg,18mg,4.6,71,,3 cups
23,6606085,10 mins,30 mins,40 mins,40 ,40,79,7g,2g,8mg,136mg,1g,,0g,2g,1mg,73mg,0mg,11mg,4.6,288,,5 cups
24,6573335,10 mins,25 mins,35 mins,12 ,12,99,8g,3g,14mg,206mg,5g,1g,0g,3g,3mg,57mg,0mg,74mg,3.5,2,,12 servings
25,6570358,10 mins,25 mins,35 mins,10 ,10,177,13g,,,576mg,10g,6g,,8g,3mg,1mg,0mg,4mg,4.0,5,,10 servings
26,6588244,20 mins,25 mins,45 mins,36 ,36,60,5g,2g,10mg,224mg,2g,1g,0g,3g,2mg,35mg,0mg,24mg,4.3,26,,36 servings
27,6595769,,,,15 ,15,144,13g,3g,10mg,411mg,4g,1g,0g,3g,8mg,61mg,0mg,22mg,4.5,92,,5 cups
28,6596625,10 mins,25 mins,35 mins,12 ,12,159,13g,6g,29mg,524mg,5g,1g,1g,7g,4mg,150mg,1mg,107mg,4.8,52,,12 servings
29,6597535,,,,6 ,6,216,21g,6g,25mg,382mg,3g,1g,0g,6g,3mg,143mg,0mg,25mg,4.3,83,,6 servings
30,6576742,10 mins,10 mins,20 mins,16 ,16,324,27g,12g,75mg,815mg,5g,1g,1g,15g,8mg,125mg,1mg,127mg,4.4,8,,16 servings
31,6599237,15 mins,30 mins,45 mins,8 ,8,384,31g,7g,56mg,874mg,9g,3g,1g,20g,9mg,276mg,2mg,213mg,4.4,15,,8 servings
32,6597094,5 mins,50 mins,55 mins,16 ,16,174,15g,4g,25mg,387mg,6g,1g,2g,6g,3mg,160mg,1mg,89mg,,,,16 servings
33,6589346,10 mins,,10 mins,10 ,10,140,13g,3g,73mg,233mg,4g,1g,0g,3g,3mg,22mg,0mg,38mg,4.2,12,,10 servings
34,6584023,15 mins, 2 hrs, 2 hrs 15 mins,20 ,20,316,20g,10g,42mg,431mg,21g,2g,1g,9g,1mg,153mg,1mg,99mg,4.4,25,,20 servings
35,6591235,30 mins,45 mins, 1 hr 15 mins,12 ,12,202,17g,8g,31mg,450mg,7g,1g,2g,7g,13mg,152mg,1mg,191mg,4.0,1,,12 servings
36,6572381,10 mins,, 1 hr 10 mins,2 ,2,584,46g,29g,136mg,2879mg,29g,8g,2g,18g,44mg,146mg,2mg,436mg,4.1,25, 1 hr,2 cups
37,6601410,10 mins,25 mins,35 mins,8 ,8,244,13g,7g,43mg,546mg,22g,3g,1g,11g,7mg,225mg,2mg,179mg,,,,1 8-inch baking dish
38,6650343,15 mins,25 mins,40 mins,12 ,12,103,8g,4g,22mg,322mg,4g,1g,1g,5g,3mg,96mg,0mg,78mg,4.3,9,,12 servings
39,6576774,15 mins,30 mins,45 mins,24 ,24,85,7g,4g,28mg,211mg,2g,1g,,4g,2mg,21mg,0mg,61mg,4.2,48,,3 cups
40,6569496,15 mins,,15 mins,40 ,40,67,6g,2g,10mg,70mg,1g,0g,0g,1g,5mg,30mg,0mg,19mg,4.6,21,,5 cups
41,6605114,15 mins,, 1 hr 15 mins,12 ,12,143,13g,8g,50mg,153mg,2g,0g,0g,5g,1mg,43mg,1mg,101mg,4.2,14, 1 hr,3 cups
42,6583891,10 mins,35 mins,45 mins,16 ,16,134,9g,5g,28mg,320mg,7g,1g,2g,7g,8mg,173mg,1mg,92mg,4.5,2,,4 cups
43,6572965,20 mins,25 mins,45 mins,10 ,10,386,35g,10g,46mg,624mg,9g,2g,5g,11g,6mg,309mg,1mg,158mg,4.1,31,,10 servings
44,6577048,5 mins,30 mins,35 mins,32 ,32,47,3g,1g,5mg,194mg,3g,1g,1g,2g,6mg,37mg,0mg,24mg,4.4,10,,4 cups
45,6602302,10 mins,15 mins,25 mins,8 ,8,159,13g,8g,38mg,458mg,5g,2g,1g,7g,18mg,138mg,2mg,369mg,,,,8 servings
46,6602267,5 mins,,5 mins,8 ,8,208,23g,3g,10mg,382mg,1g,,0g,1g,,3mg,0mg,12mg,4.2,6,,1 cup
47,6590599,10 mins,,10 mins,8 ,8,160,10g,2g,3mg,411mg,15g,4g,1g,5g,17mg,20mg,1mg,98mg,4.0,1,,8 servings
48,6606075,5 mins,, 1 hr 5 mins,16 ,16,71,7g,3g,15mg,174mg,2g,,,1g,1mg,11mg,0mg,17mg,3.7,7, 1 hr,2 cups
49,6603102,,,,9 ,9,146,8g,4g,17mg,427mg,10g,2g,3g,10g,9mg,121mg,1mg,209mg,4.2,5,,4 - 1/2 cups
50,6572085,20 mins,15 mins,35 mins,12 ,12,158,9g,5g,25mg,423mg,8g,2g,1g,10g,14mg,298mg,1mg,236mg,3.6,5,,12 servings
51,6565327,15 mins,1 day 1 hr,1 day 1 hr 15 mins,14 ,14,289,23g,8g,36mg,511mg,15g,2g,2g,8g,9mg,167mg,1mg,105mg,5.0,2,,3 1/2 cups
52,6576409,15 mins,25 mins,55 mins,6 ,6,284,26g,6g,25mg,981mg,6g,2g,1g,8g,5mg,192mg,0mg,58mg,4.6,9,15 mins,6 servings
53,6573204,10 mins,25 mins,35 mins,12 ,12,128,10g,3g,,323mg,8g,5g,0g,5g,3mg,13mg,0mg,36mg,,,,12 servings
